course_id,title,provider,provider_ukprn,town,postcode,region,level,course_type,course_type_label,study_mode,sectors,entry_routes,summary,website,profile_text,source,source_date
NCS-10035702-ea7c7d5e-315b-4ae4-adf4-4983d5e6f6c2,BTEC National Extended Certificate in Applied Law,CHURCHDOWN SCHOOL,10035702,Gloucester,GL3 2RB,gloucestershire,See provider,,BTEC,1,public_sector,school_leaver|apprenticeship,Students wishing to study law Type: BTEC,https://www.churchdownschool.com,BTEC National Extended Certificate in Applied Law | CHURCHDOWN SCHOOL | Gloucester |  | BTEC |  | Students wishing to study law | public_sector,ncs_course_directory,2026-06
NCS-10001446-e5ba49e7-9a7b-468d-833f-ff7f38fd46ae,Animal Foundation Year for T Level,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,,T Level,1,business_professional,school_leaver|apprenticeship,Find out more on our website: cirencester.ac.uk Type: T Level,https://www.cirencester.ac.uk/?p=4887,Animal Foundation Year for T Level | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | Find out more on our website: cirencester.ac.uk | business_professional,ncs_course_directory,2026-06
NCS-10001446-050b2ae3-22ce-4ed3-9fae-2c8c7c47da7b,Digital Foundation Year for T Level,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,,T Level,1,business_professional,school_leaver|apprenticeship,Find out more on our website: cirencester.ac.uk Type: T Level,https://www.cirencester.ac.uk/?p=4894,Digital Foundation Year for T Level | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | Find out more on our website: cirencester.ac.uk | business_professional,ncs_course_directory,2026-06
NCS-10001446-cad97407-25a4-4b25-8adc-a4e3f9f743eb,Digital Music Production L3 BTEC Extended Certificate 360 glh RQF 2 Year,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,,BTEC,1,creative_events,school_leaver|apprenticeship,Find out more on our website: cirencester.ac.uk Type: BTEC,https://www.cirencester.ac.uk/?p=4829,Digital Music Production L3 BTEC Extended Certificate 360 glh RQF 2 Year | CIRENCESTER COLLEGE | Cirencester |  | BTEC |  | Find out more on our website: cirencester.ac.uk | creative_events,ncs_course_directory,2026-06
NCS-10001446-23a71728-d92a-4003-a601-13f4e0d6ac7a,Music (Performance) L3 BTEC National Extended Certificate 360 glh RQF (1C) 2 Year,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,,BTEC,1,creative_events,school_leaver|apprenticeship,Find out more on our website: cirencester.ac.uk Type: BTEC,https://www.cirencester.ac.uk/?p=4828,Music (Performance) L3 BTEC National Extended Certificate 360 glh RQF (1C) 2 Year | CIRENCESTER COLLEGE | Cirencester |  | BTEC |  | Find out more on our website: cirencester.ac.uk | creative_events,ncs_course_directory,2026-06
NCS-10001446-85d47e51-51ef-4933-9e04-a9f06c0e36db,"T Level Construction - Design, Surveying and Planning for Construction",CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,2,T Level,1,creative_events|construction_green,school_leaver|apprenticeship,"The T-Level is a big subject with a large amount of theory content. It is the equivalent of doing 3 A'Levels. The range of topics we cover is very wide, and no two days in college are the same. Constr Type: T Level",https://www.cirencester.ac.uk/courses/t-levels/design-surveying-and-planning-for-construction-t-levels/,"T Level Construction - Design, Surveying and Planning for Construction | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | The T-Level is a big subject with a large amount of theory content. It is the equivalent of doing 3 A'Levels. The range of topics we cover is very wide, and no  | creative_events construction_green",ncs_course_directory,2026-06
NCS-10001446-25807607-e449-4c1f-a02d-b13e37c6d16d,T Level Education and Early Years - Education and Early Years,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,2,T Level,1,education_training,school_leaver|apprenticeship,"This T-level is the new gold standard qualification and is ideal for those who want to work in a childcare setting. The course comes with a licence to practice allowing students, on completion of the  Type: T Level",https://www.cirencester.ac.uk/courses/t-levels/childcare-education-t-level/,T Level Education and Early Years - Education and Early Years | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | This T-level is the new gold standard qualification and is ideal for those who want to work in a childcare setting. The course comes with a licence to practice  | education_training,ncs_course_directory,2026-06
NCS-10001446-36a10f5a-5eb7-47cc-9c80-5e70422c657c,T Level Health and Science - Healthcare Science,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,2,T Level,1,health_care|aerospace_manufacturing|cyber_digital,school_leaver|apprenticeship,"The content of the Health T-Level has been built from the ground up by employers, and so there is no better way of ensuring that you have the employable skills necessary to excel. This includes learni Type: T Level",https://www.cirencester.ac.uk/courses/t-levels/health-t-level-healthcare-science/,"T Level Health and Science - Healthcare Science | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | The content of the Health T-Level has been built from the ground up by employers, and so there is no better way of ensuring that you have the employable skills  | health_care aerospace_manufacturing cyber_digital",ncs_course_directory,2026-06
NCS-10001446-55be5d7e-f832-4559-9f86-c22a8eb561d0,T Level in Animal Care and Management,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,2,T Level,1,agri_tech_food|business_professional,school_leaver|apprenticeship,"Students will develop an understanding of a broad range of relevant content to the sector, including:

Sustainability, including animal legislation, sustainable development, climate change and waste Type: T Level",https://www.cirencester.ac.uk/courses/t-levels/animal-care-management-t-level/,"T Level in Animal Care and Management | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | Students will develop an understanding of a broad range of relevant content to the sector, including:

Sustainability, including animal legislation, sustainab | agri_tech_food business_professional",ncs_course_directory,2026-06
NCS-10001446-cb8e2d1a-e5d2-4b91-98c1-48810293386a,T Level in Legal Services,CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,2,T Level,1,public_sector,school_leaver|apprenticeship,You will develop an understanding of a broad range of issues relevant to Legal Services within the core element of the course which sets the underpinning knowledge for the specialism that the learner  Type: T Level,https://www.cirencester.ac.uk/courses/t-levels/legal-services-t-level/,T Level in Legal Services | CIRENCESTER COLLEGE | Cirencester |  | T Level |  | You will develop an understanding of a broad range of issues relevant to Legal Services within the core element of the course which sets the underpinning knowle | public_sector,ncs_course_directory,2026-06
NCS-10001446-96fc726d-4ea7-4bb2-8907-9ba5ce535b2d,"Travel & Tourism (Travel, Tourism, Hosp & Events) L3 NCFE Extended Diploma 1080 glh RQF (3C) 2 Year",CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,,Diploma,1,hospitality_tourism,school_leaver|apprenticeship,Find out more on our website: cirencester.ac.uk Type: Diploma,https://www.cirencester.ac.uk/?p=4834,"Travel & Tourism (Travel, Tourism, Hosp & Events) L3 NCFE Extended Diploma 1080 glh RQF (3C) 2 Year | CIRENCESTER COLLEGE | Cirencester |  | Diploma |  | Find out more on our website: cirencester.ac.uk | hospitality_tourism",ncs_course_directory,2026-06
NCS-10001446-0bd3294e-d931-4ad7-93d8-adab68aca400,Uniformed Protective Services (Policing) L3 BTEC National Extended Certificate 360 glh (2 Yr),CIRENCESTER COLLEGE,10001446,Cirencester,GL7 1XA,gloucestershire,See provider,,BTEC,1,public_sector,school_leaver|apprenticeship,Find out more on our website: cirencester.ac.uk Type: BTEC,https://www.cirencester.ac.uk/?p=501668,Uniformed Protective Services (Policing) L3 BTEC National Extended Certificate 360 glh (2 Yr) | CIRENCESTER COLLEGE | Cirencester |  | BTEC |  | Find out more on our website: cirencester.ac.uk | public_sector,ncs_course_directory,2026-06
NCS-10033702-b7a9c54e-9231-4df6-bfed-2c2583197b0f,Pearson BTEC Level 3 Diploma in Sport,CLEEVE SCHOOL,10033702,Cheltenham,GL52 8AE,gloucestershire,See provider,,BTEC,1,business_professional,school_leaver|apprenticeship,"This course specifically looks at a range of topics relating to sports
performance, including training, coaching, fitness testing, psychology, in a
variety of sporting environments. Study is practic Type: BTEC",https://www.cleeveschool.net/Welcome-to-Cleeve-Sixth-Form/,"Pearson BTEC Level 3 Diploma in Sport | CLEEVE SCHOOL | Cheltenham |  | BTEC |  | This course specifically looks at a range of topics relating to sports
performance, including training, coaching, fitness testing, psychology, in a
variety of | business_professional",ncs_course_directory,2026-06
NCS-10034612-0e4e7637-3c1f-490c-8f95-189815ca881e,Certificate in Health and Social Care,FARMOR'S SCHOOL,10034612,Fairford,GL7 4JQ,gloucestershire,See provider,,Certificate,1,health_care,school_leaver|apprenticeship,"This course gives you the opportunity to gain the right combination of knowledge, understanding and skills required for the care sector in the 21st century. Type: Certificate",https://www.farmors.gloucs.sch.uk/life-at-farmors/academic-life/subjects/health-and-social-care,"Certificate in Health and Social Care | FARMOR'S SCHOOL | Fairford |  | Certificate |  | This course gives you the opportunity to gain the right combination of knowledge, understanding and skills required for the care sector in the 21st century. | health_care",ncs_course_directory,2026-06
NCS-10034612-68c62bf1-f325-4b5d-b54e-5765bd81b991,Extended Certificate in Health and Social Care,FARMOR'S SCHOOL,10034612,Fairford,GL7 4JQ,gloucestershire,See provider,,Certificate,1,health_care,school_leaver|apprenticeship,"This course gives you the opportunity to gain the right combination of knowledge, understanding and skills required for the care sector in the 21st century. Type: Certificate",https://www.farmors.gloucs.sch.uk/life-at-farmors/academic-life/subjects/health-and-social-care,"Extended Certificate in Health and Social Care | FARMOR'S SCHOOL | Fairford |  | Certificate |  | This course gives you the opportunity to gain the right combination of knowledge, understanding and skills required for the care sector in the 21st century. | health_care",ncs_course_directory,2026-06
NCS-10040392-d8ec5292-4838-4ed0-b79b-1fdf46cb575e,NVQ Certificate in Curtain Wall Installation,Glass & Fenestration Training Solutions,10040392,Gloucester,GL1 2EQ,gloucestershire,See provider,,NVQ,3,business_professional,apprenticeship,"The aim of this qualification is to confirm that the candidate has the skills and knowledge to install Curtain Wall systems on site.
It is not expected that all curtain wall installers will carry out Type: NVQ",http://www.gftsltd.co.uk,"NVQ Certificate in Curtain Wall Installation | Glass & Fenestration Training Solutions | Gloucester |  | NVQ |  | The aim of this qualification is to confirm that the candidate has the skills and knowledge to install Curtain Wall systems on site.
It is not expected that al | business_professional",ncs_course_directory,2026-06
NCS-10080810-9fa37240-32a3-4082-8397-0b36d7abc8da,T Level in Animal Care and Management,HARTPURY COLLEGE OF FURTHER EDUCATION,10080810,GLOUCESTER,GL19 3BE,gloucestershire,See provider,2,T Level,1,agri_tech_food|business_professional,school_leaver|apprenticeship,"You will develop an understanding of a broad range of issues relevant to the sector including sustainability, environmental legislation, sustainable development, climate change and waste management pr Type: T Level",https://www.hartpury.ac.uk/college/study/t-levels/,"T Level in Animal Care and Management | HARTPURY COLLEGE OF FURTHER EDUCATION | GLOUCESTER |  | T Level |  | You will develop an understanding of a broad range of issues relevant to the sector including sustainability, environmental legislation, sustainable development | agri_tech_food business_professional",ncs_course_directory,2026-06
NCS-10004181-03b053e3-9582-43f7-94da-7d23bed63ef8,Car Licence to CAT C (Rigid/Class2) LGV/HGV Licence,MANTRA LEARNING LIMITED,10004181,Tortworth,GL12 8HQ,gloucestershire,2,6,Skills Bootcamp,3,aerospace_manufacturing,school_leaver|apprenticeship|internship,This is for those who want to upskill from Car licence to HGV CAT C driver (class 2). The HGV Skills Bootcamp is free for unemployed individuals and those looking to leave their current workplace and  Type: Skills Bootcamp Level: 2,https://thelogisticsacademy.co.uk/looking-to-learn/skills-bootcamps/,Car Licence to CAT C (Rigid/Class2) LGV/HGV Licence | MANTRA LEARNING LIMITED | Tortworth | 2 | Skills Bootcamp | TRANSPORT | This is for those who want to upskill from Car licence to HGV CAT C driver (class 2). The HGV Skills Bootcamp is free for unemployed individuals and those looki | aerospace_manufacturing,ncs_course_directory,2026-06
NCS-10004181-7bd2192b-88b5-4d2b-9e12-f10bb6610a3c,Car Licence to CAT C+E (Class1/Artic) HGV/LGV Licence,MANTRA LEARNING LIMITED,10004181,Tortworth,GL12 8HQ,gloucestershire,2,6,Skills Bootcamp,3,aerospace_manufacturing,school_leaver|apprenticeship|internship,This is for those who want to upskill from Car licence to HGV CAT C+E driver (class 2). The HGV Skills Bootcamp is free for unemployed individuals and those looking to leave their current workplace an Type: Skills Bootcamp Level: 2,https://thelogisticsacademy.co.uk/looking-to-learn/skills-bootcamps/,Car Licence to CAT C+E (Class1/Artic) HGV/LGV Licence | MANTRA LEARNING LIMITED | Tortworth | 2 | Skills Bootcamp | TRANSPORT | This is for those who want to upskill from Car licence to HGV CAT C+E driver (class 2). The HGV Skills Bootcamp is free for unemployed individuals and those loo | aerospace_manufacturing,ncs_course_directory,2026-06
NCS-10034599-549f2452-297e-4778-afd6-e831cac4fb45,A Level in Business,MARLING SCHOOL,10034599,Stroud,GL5 4HE,gloucestershire,See provider,,A Level,1,business_professional,school_leaver|apprenticeship,"This subject is of general interest and useful for whatever career path you are going to follow, whether in employment or running your own business. You will develop the necessary knowledge and unders Type: A Level",https://www.marlingsixthform.org/curriculum#subjects-offered,"A Level in Business | MARLING SCHOOL | Stroud |  | A Level |  | This subject is of general interest and useful for whatever career path you are going to follow, whether in employment or running your own business. You will de | business_professional",ncs_course_directory,2026-06
NCS-10038638-8b4864a2-093f-45c6-b7c2-a11787f14337,Computer Science,NEWENT COMMUNITY SCHOOL AND SIXTH FORM CENTRE,10038638,Newent,GL18 1QF,gloucestershire,See provider,,FE / HE course,1,cyber_digital|aerospace_manufacturing,school_leaver|apprenticeship,Contact provider for more information Type: FE / HE course,http://newent.gloucs.sch.uk/,Computer Science | NEWENT COMMUNITY SCHOOL AND SIXTH FORM CENTRE | Newent |  | FE / HE course |  | Contact provider for more information | cyber_digital aerospace_manufacturing,ncs_course_directory,2026-06
NCS-10005419-715f0dfb-4db4-49de-8fc0-b919a5c61c6b,Physical Education,REDNOCK SCHOOL,10005419,Dursley,GL11 4BY,gloucestershire,See provider,,FE / HE course,1,education_training,school_leaver|apprenticeship,"A Level PE is not only fun, exciting and full of teamwork, but also challenging and completely up to date, studying current issues in and around Sport. It includes areas such as Anatomy and Physiology Type: FE / HE course",https://rednockschool.org.uk/ks5-courses/,"Physical Education | REDNOCK SCHOOL | Dursley |  | FE / HE course |  | A Level PE is not only fun, exciting and full of teamwork, but also challenging and completely up to date, studying current issues in and around Sport. It inclu | education_training",ncs_course_directory,2026-06
NCS-10033782-03cf376d-dd07-4553-92f9-fcf636da3dd3,Business Studies,RIBSTON HALL HIGH SCHOOL,10033782,Gloucester,GL1 5LE,gloucestershire,See provider,,FE / HE course,1,business_professional,school_leaver|apprenticeship,"The course offers learner the opportunity to study different types of businesses in different industries.  it looks at why they exist, how they are set up and how they are run. Type: FE / HE course",https://www.ribstonhall.gloucs.sch.uk/sixthform/join-us,"Business Studies | RIBSTON HALL HIGH SCHOOL | Gloucester |  | FE / HE course |  | The course offers learner the opportunity to study different types of businesses in different industries.  it looks at why they exist, how they are set up and h | business_professional",ncs_course_directory,2026-06
NCS-10033782-90de42d6-7bd3-4a5d-8ae3-c6d14a6fa8cd,Physical Education,RIBSTON HALL HIGH SCHOOL,10033782,Gloucester,GL1 5LE,gloucestershire,See provider,,FE / HE course,1,education_training,school_leaver|apprenticeship,"Students have the chance to take on the roles of performer, leader or official at AS, before focusing on one of these roles at A2. In their chosen roles, they willstudents to:? develop theoretical kno Type: FE / HE course",https://www.ribstonhall.gloucs.sch.uk/sixthform/join-us,"Physical Education | RIBSTON HALL HIGH SCHOOL | Gloucester |  | FE / HE course |  | Students have the chance to take on the roles of performer, leader or official at AS, before focusing on one of these roles at A2. In their chosen roles, they w | education_training",ncs_course_directory,2026-06
NCS-10064844-f23a7e2c-3d00-46bd-9d1e-21512d3e0384,GCE A Level in Computer Science,SGS BERKELEY GREEN UTC,10064844,Berkeley,GL13 9FB,gloucestershire,See provider,,A Level,1,cyber_digital|aerospace_manufacturing,school_leaver|apprenticeship,"This course is for students who want to continue studying physics after GCSE. You'll already be familiar with some of the topics like forces and electricity, but the A level will give you the chance t Type: A Level",https://www.ocr.org.uk/Images/170844-specification-accredited-a-level-gce-computer-science-h446.pdf,"GCE A Level in Computer Science | SGS BERKELEY GREEN UTC | Berkeley |  | A Level |  | This course is for students who want to continue studying physics after GCSE. You'll already be familiar with some of the topics like forces and electricity, bu | cyber_digital aerospace_manufacturing",ncs_course_directory,2026-06
NCS-10036143-cc366295-cda9-4ab5-8eea-190d1683d048,ASCENTIS Access to HE Diploma Art and Design,SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE,10036143,Stroud,GL5 4AH,gloucestershire,See provider,,Access to HE,1,creative_events,school_leaver|apprenticeship,Most full-time courses at SGS are for learners aged 16-18 with some provision available for those aged 14 plus on request.  If you are aged 19 and over then formal qualifications that are a prerequisi Type: Access to HE,https://sgscol.ac.uk,ASCENTIS Access to HE Diploma Art and Design | SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE | Stroud |  | Access to HE |  | Most full-time courses at SGS are for learners aged 16-18 with some provision available for those aged 14 plus on request.  If you are aged 19 and over then for | creative_events,ncs_course_directory,2026-06
NCS-10036143-464afd34-0ffb-4de3-ac60-983d3fe5a825,BTEC Introductory Certificate in Digital Media Level 1,SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE,10036143,Stroud,GL5 4AH,gloucestershire,See provider,,BTEC,1,creative_events,school_leaver|apprenticeship,Most full-time courses at SGS are for learners aged 16-18 with some provision available for those aged 14 plus on request.  If you are aged 19 and over then formal qualifications that are a prerequisi Type: BTEC,https://sgscol.ac.uk,BTEC Introductory Certificate in Digital Media Level 1 | SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE | Stroud |  | BTEC |  | Most full-time courses at SGS are for learners aged 16-18 with some provision available for those aged 14 plus on request.  If you are aged 19 and over then for | creative_events,ncs_course_directory,2026-06
NCS-10036143-30ca9511-d0d2-4a9c-b2b6-e29d7473565f,BTEC Level 2 First Extended Certificate in Applied Science,SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE,10036143,Stroud,GL5 4AH,gloucestershire,See provider,,BTEC,1,aerospace_manufacturing|cyber_digital,school_leaver|apprenticeship,Most full-time courses at SGS are for learners aged 16-18 with some provision available for those aged 14 plus on request.  If you are aged 19 and over then formal qualifications that are a prerequisi Type: BTEC,https://sgscol.ac.uk,BTEC Level 2 First Extended Certificate in Applied Science | SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE | Stroud |  | BTEC |  | Most full-time courses at SGS are for learners aged 16-18 with some provision available for those aged 14 plus on request.  If you are aged 19 and over then for | aerospace_manufacturing cyber_digital,ncs_course_directory,2026-06
NCS-10034789-f8a05e84-45c2-4db8-b672-f1cac24653f7,BTEC National Extended Certificate in Digital Content Production,ST PETER'S CATHOLIC HIGH SCHOOL AND SIXTH FORM CENTRE,10034789,Gloucester,GL4 0DD,gloucestershire,See provider,,BTEC,1,business_professional,school_leaver|apprenticeship,Student who would like a more hands on and practical approach to producing media. Type: BTEC,https://qualifications.pearson.com/en/qualifications/btec-nationals/creative-digital-media-production-2016.html,BTEC National Extended Certificate in Digital Content Production | ST PETER'S CATHOLIC HIGH SCHOOL AND SIXTH FORM CENTRE | Gloucester |  | BTEC |  | Student who would like a more hands on and practical approach to producing media. | business_professional,ncs_course_directory,2026-06
NCS-10030802-a72d6cb4-28d8-482a-8cee-6c87d6867a26,Civil Engineering and Groundworks,THE CONSTRUCTION SKILLS PEOPLE LTD,10030802,Gloucestershire,,gloucestershire,3,6,Skills Bootcamp,,aerospace_manufacturing,school_leaver|apprenticeship|internship,This programme is aimed at individuals wishing to start a career in the construction industry and will provide CSCS Health and Safety training and core construction principles Type: Skills Bootcamp Level: 3,https://skillsacademies.com/courses/skills-bootcamp-in-groundworks-and-civil-engineering/,Civil Engineering and Groundworks | THE CONSTRUCTION SKILLS PEOPLE LTD | Gloucestershire | 3 | Skills Bootcamp | CONSTRUCTION | This programme is aimed at individuals wishing to start a career in the construction industry and will provide CSCS Health and Safety training and core construc | aerospace_manufacturing,ncs_course_directory,2026-06
NCS-10030802-14e31982-f6a4-417a-9f53-89ede155ee4a,Construction Supervision,THE CONSTRUCTION SKILLS PEOPLE LTD,10030802,Gloucestershire,,gloucestershire,3,6,Skills Bootcamp,,construction_green,school_leaver|apprenticeship|internship,"Skills Bootcamps are free, flexible courses of up to 16 weeks, for people looking for a new role or job opportunity. You will be offered an interview with an employer once you complete your course. If Type: Skills Bootcamp Level: 3",https://constructionskillspeople.com/west-of-england-combined-authority/,"Construction Supervision | THE CONSTRUCTION SKILLS PEOPLE LTD | Gloucestershire | 3 | Skills Bootcamp | CONSTRUCTION | Skills Bootcamps are free, flexible courses of up to 16 weeks, for people looking for a new role or job opportunity. You will be offered an interview with an em | construction_green",ncs_course_directory,2026-06
NCS-10030802-561c5e51-8173-4c57-b815-d232b6b621ed,NVQ Diploma in Occupational Work Supervision (Construction),THE CONSTRUCTION SKILLS PEOPLE LTD,10030802,Gloucestershire,,gloucestershire,See provider,4,NVQ,,business_professional,apprenticeship,The course is aimed for individuals already working in the construction sector in a foreman or supervisory role.  The programme is delivered at the learners place of employment over a period of approx Type: NVQ,https://constructionskillspeople.com/courses/l3-nvq-diploma-occupational-work-supervision-construction/,NVQ Diploma in Occupational Work Supervision (Construction) | THE CONSTRUCTION SKILLS PEOPLE LTD | Gloucestershire |  | NVQ |  | The course is aimed for individuals already working in the construction sector in a foreman or supervisory role.  The programme is delivered at the learners pla | business_professional,ncs_course_directory,2026-06
NCS-10033257-fd616791-a403-47aa-8c44-460e837784ba,Computer Science,THE CRYPT SCHOOL,10033257,Gloucester,GL2 5AE,gloucestershire,See provider,,FE / HE course,1,cyber_digital|aerospace_manufacturing,school_leaver|apprenticeship,"All assessment units require the candidate to exhibit essential skills developed through the study of Computer Science, i.e. the ability to identify, understand, analyse and evaluate key critical conc Type: FE / HE course",https://cryptschool.org/admissions/prospectus-1/,"Computer Science | THE CRYPT SCHOOL | Gloucester |  | FE / HE course |  | All assessment units require the candidate to exhibit essential skills developed through the study of Computer Science, i.e. the ability to identify, understand | cyber_digital aerospace_manufacturing",ncs_course_directory,2026-06
NCS-10052473-64a0c1a8-6a37-4129-8200-76974c404a4d,NVQ Diploma in Decorative Finishing and Industrial Painting Occupations (Construction),Tendean,10052473,Gloucestershire,,gloucestershire,See provider,,NVQ,,business_professional,apprenticeship,"You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Oxfordshire, Surrey, Essex, Kent, Wiltshir Type: NVQ",http://www.tendean.com,"NVQ Diploma in Decorative Finishing and Industrial Painting Occupations (Construction) | Tendean | Gloucestershire |  | NVQ |  | You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Ox | business_professional",ncs_course_directory,2026-06
NCS-10052473-b47e3ec6-238e-40b0-924a-0b4195c4c98e,NVQ Diploma in Plumbing and Heating,Tendean,10052473,Gloucestershire,,gloucestershire,See provider,,NVQ,,business_professional,apprenticeship,"You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Oxfordshire, Surrey, Essex, Kent, Wiltshir Type: NVQ",http://www.tendean.com,"NVQ Diploma in Plumbing and Heating | Tendean | Gloucestershire |  | NVQ |  | You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Ox | business_professional",ncs_course_directory,2026-06
NCS-10052473-90bbf5c4-61b3-499d-9b78-4194e7550898,NVQ Diploma in Trowel Occupations (Construction),Tendean,10052473,Gloucestershire,,gloucestershire,See provider,,NVQ,,business_professional,apprenticeship,"You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Oxfordshire, Surrey, Essex, Kent, Wiltshir Type: NVQ",http://www.tendean.com,"NVQ Diploma in Trowel Occupations (Construction) | Tendean | Gloucestershire |  | NVQ |  | You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Ox | business_professional",ncs_course_directory,2026-06
NCS-10052473-7efebf80-64e8-4986-8ce3-9a7031cd83d4,NVQ Diploma in Wood Occupations (Construction),Tendean,10052473,Gloucestershire,,gloucestershire,See provider,,NVQ,,business_professional,apprenticeship,"You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Oxfordshire, Surrey, Essex, Kent, Wiltshir Type: NVQ",http://www.tendean.com,"NVQ Diploma in Wood Occupations (Construction) | Tendean | Gloucestershire |  | NVQ |  | You must be aged over 19 years of age, employed or self employed in the industry and living in Hull, Cambridge, Hertfordshire, Bedfordshire, Buckinghamshire, Ox | business_professional",ncs_course_directory,2026-06
NCS-10022116-a5293d8f-06f1-4d3a-8b7d-d730ece8860f,Level 3 NVQ Diploma Occupational Work Supervision (Construction),Training and Assessment Training Consultants,10022116,Gloucestershire,,gloucestershire,See provider,,NVQ,,business_professional,apprenticeship,The Level 3 NVQ Diploma in Occupational Work Supervision qualification has been developed for delivery in a working environment; this means you need to be employed to study this qualification.It has b Type: NVQ,https://www.tacltd.org.uk/qualifications/level-3-nvq-diploma-occupational-work-supervision-construction/,Level 3 NVQ Diploma Occupational Work Supervision (Construction) | Training and Assessment Training Consultants | Gloucestershire |  | NVQ |  | The Level 3 NVQ Diploma in Occupational Work Supervision qualification has been developed for delivery in a working environment; this means you need to be emplo | business_professional,ncs_course_directory,2026-06
NCS-10000878-37622b69-7ff8-410f-a496-e706e0697dc8,CABWI L2 Unit MUNC11C - Joint materials by butt fusion processes above 315mm for utilities network construction,UNIVERSITY CENTRE SOMERSET COLLEGE GROUP,10000878,Gloucestershire,,gloucestershire,See provider,,FE / HE course,,business_professional,school_leaver|apprenticeship,"UCS College Group offers a wide range of courses across its four colleges and also offsite. 
		Courses cover many areas and can be used for different purposes 
		such as furthering personal developmen Type: FE / HE course",https://www.ucscollegegroup.ac.uk/courses/,"CABWI L2 Unit MUNC11C - Joint materials by butt fusion processes above 315mm for utilities network construction | UNIVERSITY CENTRE SOMERSET COLLEGE GROUP | Gloucestershire |  | FE / HE course |  | UCS College Group offers a wide range of courses across its four colleges and also offsite. 
		Courses cover many areas and can be used for different purposes 
 | business_professional",ncs_course_directory,2026-06
NCS-10000878-d4b07ec3-e5bd-42be-a8db-6aaee7d60ebb,EMTA L2 NVQ Dip Engineering Maintenance and Installation yr 3 of 3,UNIVERSITY CENTRE SOMERSET COLLEGE GROUP,10000878,Gloucestershire,,gloucestershire,See provider,,NVQ,,aerospace_manufacturing,apprenticeship,"UCS College Group offers a wide range of courses across its four colleges and also offsite. 
		Courses cover many areas and can be used for different purposes 
		such as furthering personal developmen Type: NVQ",https://www.ucscollegegroup.ac.uk/courses/,"EMTA L2 NVQ Dip Engineering Maintenance and Installation yr 3 of 3 | UNIVERSITY CENTRE SOMERSET COLLEGE GROUP | Gloucestershire |  | NVQ |  | UCS College Group offers a wide range of courses across its four colleges and also offsite. 
		Courses cover many areas and can be used for different purposes 
 | aerospace_manufacturing",ncs_course_directory,2026-06
